n4o_Source_Content_Section	n4o_Source_Content_Section
n4o_Source_Content_Type	n4o_Source_Content_Type
n4o_Stratigraphic_Period_Assignment	n4o_Stratigraphic_Period_Assignment
n4o_Systematization	n4o_Systematization
n4o_Time_Assignment	n4o_Time_Assignment
n4o_Transcription	n4o_Transcription
n4o_URL	n4o_URL
n4o_Usage	n4o_Usage
n4o_UsageType_Assignment	n4o_UsageType_Assignment
n4o_Usage_Type	n4o_Usage_Type
n4o_Videofile	n4o_Videofile
nmo_Authenticity	nmo_Authenticity
nmo_CoinWear	nmo_CoinWear
nmo_Collection	nmo_Collection
nmo_Context	nmo_Context
nmo_Controlmark	nmo_Controlmark
nmo_Corrosion	nmo_Corrosion
nmo_Countermark	nmo_Countermark
nmo_Denomination	nmo_Denomination
nmo_DepositionType	nmo_DepositionType
nmo_DieWear	nmo_DieWear
nmo_DiscoveryType	nmo_DiscoveryType
nmo_Ethnic	nmo_Ethnic
nmo_FieldOfNumismatics	nmo_FieldOfNumismatics
nmo_Find	nmo_Find
nmo_Hoard	nmo_Hoard
nmo_Manufacture	nmo_Manufacture
nmo_Material	nmo_Material
nmo_Mint	nmo_Mint
nmo_Mintmark	nmo_Mintmark
nmo_Monogram	nmo_Monogram
nmo_NumismaticObject	nmo_NumismaticObject
nmo_NumismaticTerm	nmo_NumismaticTerm
nmo_ObjectType	nmo_ObjectType
nmo_Peculiarity	nmo_Peculiarity
nmo_PeculiarityOfProduction	nmo_PeculiarityOfProduction
nmo_ReferenceWork	nmo_ReferenceWork
nmo_Region	nmo_Region
nmo_SecondaryTreatment	nmo_SecondaryTreatment
nmo_Shape	nmo_Shape
nmo_StratigraphicUnit	nmo_StratigraphicUnit
nmo_TypeSeries	nmo_TypeSeries
nmo_TypeSeriesItem	nmo_TypeSeriesItem
nmo_Wear	nmo_Wear
nmo_WeightStandard	nmo_WeightStandard
nmo_hasAppearance	nmo_hasAppearance
